preco,categoria,tipo,valor_condominio,area,quartos,banheiros,vagas,detalhes_imovel,cep,cidade,bairro,rua,detalhes_condominio
560000.0,Apartamentos,Venda - apartamento padrão,320.0,80.0,3.0,0.0,2.0,,22,Vitória,Jardim Camburi,Rua Júlia Lacourt Penna,
780000.0,Apartamentos,Venda - apartamento padrão,0.0,100.0,2.0,0.0,2.0,,23,Vitória,Jardim Camburi,,
400000.0,Apartamentos,Venda - apartamento padrão,350.0,88.0,3.0,0.0,1.0,,23,Vitória,Jardim Camburi,,
169900.0,Apartamentos,Venda - apartamento padrão,0.0,88.0,2.0,1.0,1.0,,2252,Vitória,Vila Rubim,Avenida Duarte Lemos,
730000.0,Apartamentos,Venda - apartamento cobertura,450.0,140.0,2.0,0.0,0.0,,22,Vitória,Jardim Camburi,,
355000.0,Apartamentos,Venda - apartamento padrão,328.0,70.0,3.0,2.0,1.0,"Área de serviço, Armários na cozinha",27,Vitória,Jardim Camburi,Avenida Judith Leão Castello Ribeiro,"Condomínio fechado, Elevador, Portaria, Permitido animais, Salão de festas"
400000.0,Apartamentos,Venda - apartamento padrão,400.0,65.0,2.0,0.0,1.0,,,Vitória,Jardim Camburi,,
768100.0,Apartamentos,Venda - apartamento padrão,500.0,103.0,3.0,3.0,2.0,"Área de serviço, Varanda",2653,Vitória,Bento Ferreira,,"Elevador, Permitido animais, Academia, Piscina, Salão de festas"
395000.0,Apartamentos,Venda - apartamento padrão,200.0,54.0,2.0,2.0,1.0,"Armários embutidos, Ar condicionado, Varanda, Mobiliado, Armários na cozinha, Área de serviço",257545,Vitória,Barro Vermelho,Rua Constante Sodré,"Elevador, Portaria, Permitido animais"
935000.0,Apartamentos,Venda - apartamento padrão,800.0,115.0,3.0,3.0,3.0,"Academia, Armários embutidos, Varanda, Área de serviço, Churrasqueira, Piscina, Armários na cozinha",2575,Vitória,Barro Vermelho,Rua José Luiz Gabeira,"Condomínio fechado, Elevador, Segurança 24h, Portaria, Academia, Piscina, Salão de festas"
239900.0,Apartamentos,Venda - apartamento padrão,350.0,60.0,2.0,1.0,1.0,"Área de serviço, Armários embutidos, Armários na cozinha, Mobiliado, Ar condicionado",26,Vitória,Jardim Camburi,Rua Esméria Barros Deorce,"Condomínio fechado, Segurança 24h, Portaria, Permitido animais, Salão de festas"
120000.0,Casas,Venda - casa em rua pública,0.0,0.0,0.0,0.0,0.0,,2432,Vitória,Maruípe,Avenida Maruípe - até 583 - lado ímpar,
390000.0,Apartamentos,Venda - apartamento padrão,400.0,63.0,2.0,2.0,1.0,"Academia, Varanda, Área de serviço, Churrasqueira, Piscina, Armários na cozinha",25,Vitória,Praia do Suá,Escadaria Antônio Luiz Curvacho,"Condomínio fechado, Elevador, Segurança 24h, Permitido animais, Academia, Piscina, Salão de festas"
230000.0,Apartamentos,Venda - apartamento padrão,350.0,40.0,1.0,1.0,1.0,,2551,Vitória,Praia do Canto,,
1190000.0,Apartamentos,Venda - apartamento padrão,600.0,0.0,4.0,1.0,3.0,"Churrasqueira, Piscina",,Vitória,Jardim Camburi,Rua Gelu Vervloet dos Santos,
175000.0,Casas,Venda - casa em rua pública,0.0,0.0,3.0,2.0,1.0,"Área de serviço, Ar condicionado, Varanda",232285,Vitória,Santo André,Rua José Francisco de Oliveira,Área murada
219000.0,Apartamentos,Venda - apartamento padrão,290.0,75.0,3.0,2.0,1.0,"Varanda, Armários na cozinha",,Vitória,Jardim Camburi,Rua Alípio da Costa e Silva,
170000.0,Casas,Venda - casa em rua pública,0.0,0.0,3.0,2.0,0.0,"Varanda, Área de serviço",232579,Vitória,Resistência,Escadaria da Amizade,Permitido animais
425000.0,Apartamentos,Venda - apartamento padrão,546.0,90.0,3.0,2.0,1.0,,2652,Vitória,Bento Ferreira,,"Elevador, Portaria, Salão de festas"
430000.0,Apartamentos,Venda - apartamento padrão,395.0,72.0,2.0,2.0,1.0,"Área de serviço, Armários na cozinha, Varanda",23,Vitória,Jardim Camburi,Rua Doutor João Batista Miranda Amaral,"Condomínio fechado, Elevador, Permitido animais, Salão de festas"
295000.0,Apartamentos,Venda - apartamento padrão,0.0,69.0,3.0,2.0,1.0,,26,Vitória,Jardim da Penha,Avenida Anísio Fernandes Coelho,
1850000.0,Apartamentos,Venda - apartamento padrão,1300.0,269.0,3.0,2.0,3.0,,2554,Vitória,Praia do Canto,Rua Joaquim Lírio,"Elevador, Segurança 24h, Portaria, Permitido animais, Academia, Piscina, Salão de festas"
900000.0,Apartamentos,Venda - apartamento padrão,1100.0,120.0,3.0,3.0,2.0,,2569,Vitória,Santa Lúcia,Rua Elias Tommasi Sobrinho,"Elevador, Segurança 24h, Portaria, Permitido animais, Academia, Piscina, Salão de festas"
395000.0,Apartamentos,Venda - apartamento padrão,900.0,120.0,3.0,3.0,1.0,,255723,Vitória,Praia do Canto,,"Elevador, Portaria"
980000.0,Apartamentos,Venda - apartamento padrão,0.0,137.0,4.0,3.0,2.0,"Piscina, Churrasqueira, Varanda, Academia, Área de serviço",,Vitória,Jardim Camburi,Rua Alípio da Costa e Silva,"Salão de festas, Academia, Portaria, Elevador, Piscina"
5000.0,Casas,Venda - casa em rua pública,0.0,0.0,2.0,2.0,2.0,,2151,Vitória,Centro,Rua Pedro Palácios,
760000.0,Apartamentos,Venda - apartamento padrão,650.0,130.0,3.0,3.0,1.0,,22,Vitória,Jardim da Penha,Rua Francisco Eugênio Mussiello,"Elevador, Permitido animais, Salão de festas"
490000.0,Apartamentos,Venda - apartamento padrão,600.0,64.0,2.0,3.0,2.0,"Armários embutidos, Varanda, Área de serviço, Churrasqueira, Armários na cozinha",2552,Vitória,Praia do Canto,Rua Desembargador Sampaio,"Elevador, Portaria, Permitido animais, Piscina, Salão de festas"
220000.0,Apartamentos,Venda - apartamento padrão,0.0,98.0,3.0,3.0,1.0,"Armários embutidos, Varanda, Área de serviço, Quarto de serviço, Armários na cozinha",23,Vitória,Centro,Rua Barão de Monjardim,
450000.0,Casas,Venda - casa em rua pública,0.0,0.0,3.0,2.0,3.0,,,Vitória,República,,
160000.0,Apartamentos,Venda - apartamento padrão,0.0,100.0,2.0,2.0,0.0,"Área de serviço, Varanda",2264,Vitória,Santo Antônio,,
620000.0,Apartamentos,Venda - apartamento padrão,380.0,92.0,3.0,2.0,2.0,"Área de serviço, Armários embutidos, Armários na cozinha, Ar condicionado, Varanda",29,Vitória,Jardim Camburi,Avenida Governador Eurico Rezende,"Elevador, Segurança 24h, Portaria, Permitido animais, Piscina, Salão de festas"
699000.0,Apartamentos,Venda - apartamento padrão,550.0,97.0,3.0,2.0,2.0,"Academia, Varanda, Área de serviço, Churrasqueira, Piscina, Armários na cozinha",25,Vitória,Enseada do Suá,Rua Professor Belmiro Siqueira,"Elevador, Segurança 24h, Portaria, Permitido animais, Academia, Piscina, Salão de festas"
550000.0,Apartamentos,Venda - apartamento padrão,600.0,120.0,3.0,2.0,1.0,"Área de serviço, Armários embutidos, Armários na cozinha, Churrasqueira, Quarto de serviço",2575,Vitória,Barro Vermelho,,"Condomínio fechado, Elevador, Segurança 24h, Portaria, Permitido animais, Academia, Salão de festas"
610531.0,Apartamentos,Venda - apartamento padrão,0.0,77.0,3.0,2.0,2.0,"Varanda, Área de serviço, Churrasqueira, Quarto de serviço, Piscina, Salão de festas, 10",29,Vitória,Jardim Camburi,Avenida Isaac Lopes Rubim,
490000.0,Apartamentos,Venda - apartamento padrão,0.0,110.0,3.0,2.0,2.0,"Área de serviço, Armários embutidos, Armários na cozinha, Varanda",2651,Vitória,Mata da Praia,Alameda Aprígio Vieira Gomes,"Condomínio fechado, Segurança 24h, Permitido animais, Salão de festas"
2800000.0,Apartamentos,Venda - apartamento padrão,0.0,265.0,4.0,1.0,3.0,"Academia, Varanda, Área de serviço, Churrasqueira, Piscina, Salão de festas, 10",2664,Vitória,Mata da Praia,Avenida Dante Michelini,
175000.0,Casas,Venda - casa em rua pública,0.0,0.0,3.0,2.0,2.0,,29,Vitória,Centro,,"Área murada, Permitido animais, Portão eletrônico, Piscina"
450000.0,Apartamentos,Venda - apartamento padrão,400.0,65.0,2.0,1.0,1.0,"Academia, Armários embutidos, Varanda, Área de serviço, Churrasqueira, Piscina, Salão de festas, 10",2635,Vitória,Bento Ferreira,Praça Prefeito Oswald Guimarães,
490068.0,Apartamentos,Venda - apartamento padrão,0.0,64.0,2.0,1.0,1.0,"Varanda, Área de serviço, Churrasqueira, Piscina, Salão de festas, 10",26,Vitória,Bento Ferreira,Rua Amélia da Cunha Ornelas,
392781.0,Apartamentos,Venda - apartamento padrão,0.0,55.0,2.0,1.0,1.0,"Varanda, Área de serviço, Churrasqueira, Piscina, Salão de festas, 10",2451,Vitória,Horto,,
870000.0,Apartamentos,Venda - apartamento cobertura,0.0,154.0,3.0,2.0,4.0,"Varanda, Piscina",292171,Vitória,Jardim Camburi,,"Condomínio fechado, Elevador, Portaria, Permitido animais, Piscina"
340000.0,Apartamentos,Venda - apartamento padrão,420.0,101.0,3.0,1.0,1.0,"Armários embutidos, Área de serviço, 10",24,Vitória,Consolação,,
382370.0,Apartamentos,Venda - apartamento padrão,0.0,51.0,2.0,1.0,1.0,"Varanda, Área de serviço, Salão de festas, 10",21,Vitória,Jardim Camburi,Avenida Ranulpho Barbosa dos Santos,
495055.0,Apartamentos,Venda - apartamento padrão,0.0,66.0,3.0,1.0,2.0,"Varanda, Área de serviço, Churrasqueira, Piscina, Salão de festas, 10",29,Vitória,Jardim Camburi,Avenida Governador Eurico Rezende,
680000.0,Apartamentos,Venda - apartamento padrão,650000.0,96.0,3.0,1.0,2.0,"Academia, Varanda, Área de serviço, Churrasqueira, Piscina, Salão de festas, 10",2671,Vitória,Bento Ferreira,,
265000.0,Apartamentos,Venda - apartamento padrão,0.0,140.0,3.0,2.0,1.0,"Armários embutidos, Área de serviço, Quarto de serviço, 10",22,Vitória,Centro,Rua Alberto de Oliveira Santos,
140000.0,Apartamentos,Venda - apartamento padrão,300.0,52.0,1.0,1.0,0.0,"Armários embutidos, Área de serviço, 10",21,Vitória,Centro,Rua Gama Rosa,
532000.0,Apartamentos,Venda - apartamento padrão,0.0,68.0,2.0,1.0,1.0,"Academia, Varanda, Área de serviço, Churrasqueira, Piscina, Salão de festas, 10",2523,Vitória,Santa Helena,,
685000.0,Apartamentos,Venda - apartamento padrão,570.0,104.0,3.0,3.0,2.0,,,Vitória,Jardim Camburi,Rua Carlos Martins,"Elevador, Portaria, Permitido animais, Piscina, Salão de festas"
1199000.0,Apartamentos,Venda - apartamento duplex/triplex,900.0,240.0,4.0,3.0,2.0,,28,Vitória,Jardim Camburi,Avenida Dante Michelini - lado direito,"Condomínio fechado, Segurança 24h, Portaria, Permitido animais, Academia, Piscina, Salão de festas"
190000.0,Casas,Venda - casa em rua pública,0.0,0.0,2.0,1.0,1.0,"Área de serviço, Varanda",,Vitória,Jardim Camburi,Rua Agenor Amaro dos Santos,
2250000.0,Apartamentos,Venda - apartamento padrão,1300.0,210.0,4.0,1.0,4.0,"Armários embutidos, Varanda, Área de serviço, Churrasqueira, Piscina, 10",2554,Vitória,Praia do Canto,Rua Constante Sodré,
798000.0,Apartamentos,Venda - apartamento padrão,630.0,120.0,3.0,2.0,2.0,,2553,Vitória,Praia do Canto,Rua Saúl de Navarro,
310000.0,Apartamentos,Venda - apartamento padrão,780.0,75.0,2.0,0.0,1.0,"Churrasqueira, Piscina",25,Vitória,Santa Helena,Praça Cristovão Jaques,
1063500.0,Apartamentos,Venda - apartamento padrão,0.0,76.0,2.0,1.0,2.0,"Academia, Varanda, Área de serviço, Churrasqueira, Piscina, Salão de festas, 10",2554,Vitória,Praia do Canto,Rua Joaquim Lírio,
2900000.0,Apartamentos,Venda - apartamento padrão,1500.0,265.0,3.0,2.0,3.0,"Varanda, Área de serviço, Churrasqueira, Quarto de serviço, Piscina",2664,Vitória,Mata da Praia,Avenida Dante Michelini,
450001.0,Apartamentos,Venda - apartamento padrão,0.0,72.0,2.0,2.0,1.0,"Varanda, Área de serviço",25,Vitória,Santa Helena,Praça Cristovão Jaques,"Condomínio fechado, Elevador, Portaria, Permitido animais, Academia, Piscina, Salão de festas"
510000.0,Apartamentos,Venda - apartamento padrão,300.0,77.0,3.0,1.0,2.0,"Academia, Armários embutidos, Varanda, Área de serviço, Churrasqueira, Piscina, Salão de festas",2522,Vitória,Praia do Suá,Rua Neves Armond,
160000.0,Casas,Venda - casa em rua pública,0.0,0.0,3.0,2.0,1.0,"Área de serviço, Armários na cozinha",224133,Vitória,Grande Vitória,Rua Vinte,"Área murada, Permitido animais"
550000.0,Apartamentos,Venda - apartamento padrão,420.0,0.0,3.0,2.0,2.0,,,Vitória,Jardim Camburi,Rua Domingos Póvoa Lemos,
1150000.0,Apartamentos,Venda - apartamento padrão,1000.0,116.0,3.0,1.0,2.0,"Academia, Varanda, Área de serviço, Churrasqueira, Piscina, Salão de festas, 10",2575,Vitória,Barro Vermelho,Rua Carlos Nicoletti Madeira,
2800000.0,Apartamentos,Venda - apartamento padrão,1250.0,235.0,4.0,1.0,2.0,"Academia, Varanda, Área de serviço, Churrasqueira, Salão de festas, 10",2554,Vitória,Praia do Canto,Alameda Doutor Carlito Von Schilgen,
250000.0,Casas,Venda - casa em rua pública,0.0,0.0,3.0,1.0,2.0,Armários na cozinha,23,Vitória,Maria Ortiz,Avenida Jerônimo Vervloet,
2000000.0,Casas,Venda - casa em rua pública,0.0,0.0,4.0,2.0,5.0,,2431,Vitória,Maruípe,Rua Oto Ramos,
820000.0,Apartamentos,Venda - apartamento padrão,0.0,106.0,4.0,2.0,3.0,"Varanda, Área de serviço",29,Vitória,Jardim Camburi,Avenida Governador Eurico Rezende,
890000.0,Apartamentos,Venda - apartamento padrão,700.0,125.0,3.0,1.0,2.0,"Varanda, Área de serviço, Churrasqueira, Piscina, Salão de festas, 10",,Vitória,Jardim Camburi,Rua Alvim Borges da Silva,
601300.0,Apartamentos,Venda - apartamento padrão,0.0,66.0,2.0,1.0,0.0,"Varanda, Área de serviço, Churrasqueira, Salão de festas, 10",2453,Vitória,Santa Luíza,Rua Vitalino dos Santos Valadares,
250000.0,Apartamentos,Venda - apartamento padrão,280.0,38.0,1.0,0.0,1.0,"Academia, Armários embutidos, Varanda, Área de serviço, Piscina, Salão de festas, 10",2921,Vitória,Jardim Camburi,Rua Carlos Lindenberg,
140000.0,Casas,Venda - casa em rua pública,0.0,0.0,3.0,2.0,2.0,,2123,Vitória,São Pedro,,
433514.0,Apartamentos,Venda - apartamento padrão,0.0,71.0,2.0,1.0,1.0,"Academia, Varanda, Área de serviço, Churrasqueira, Piscina, Salão de festas, 10",29,Vitória,Jardim Camburi,Avenida Governador Eurico Rezende,
1236044.0,Apartamentos,Venda - apartamento padrão,0.0,116.0,3.0,2.0,2.0,"Academia, Varanda, Área de serviço, Churrasqueira, Piscina, Salão de festas, 10",2575,Vitória,Barro Vermelho,Rua Carlos Nicoletti Madeira,
806406.0,Apartamentos,Venda - apartamento padrão,0.0,88.0,3.0,0.0,2.0,"Varanda, Área de serviço, Piscina, 10",,Vitória,Jardim da Penha,Rua Carijós,
730000.0,Apartamentos,Venda - apartamento cobertura,450.0,140.0,2.0,3.0,2.0,"Área de serviço, Armários embutidos, Armários na cozinha, Varanda",22,Vitória,Jardim Camburi,Rua Silvino Grecco,"Condomínio fechado, Elevador, Permitido animais, Piscina, Salão de festas"
259000.0,Apartamentos,Venda - apartamento padrão,285.0,73.0,2.0,2.0,1.0,,,Vitória,Jardim Camburi,Rua Belmiro Teixeira Pimenta,
530000.0,Apartamentos,Venda - apartamento padrão,0.0,77.0,3.0,2.0,2.0,,29,Vitória,Jardim Camburi,Avenida Isaac Lopes Rubim,
1500000.0,Apartamentos,Venda - apartamento padrão,850.0,151.0,4.0,4.0,3.0,"Varanda, Churrasqueira, Piscina, Salão de festas",2553,Vitória,Praia do Canto,Rua Moacir Avidos,
1595000.0,Apartamentos,Venda - apartamento duplex/triplex,1200.0,270.0,4.0,5.0,3.0,"Churrasqueira, Piscina, Salão de festas",2553,Vitória,Praia do Canto,Rua Agrimensor Adolpho Oliveira,
240000.0,Apartamentos,Venda - apartamento padrão,250.0,80.0,3.0,1.0,1.0,"Ar condicionado, Armários embutidos, Área de serviço, Armários na cozinha",26,Vitória,Jardim Camburi,,"Condomínio fechado, Segurança 24h, Portaria, Permitido animais, Salão de festas"
4000000.0,Casas,Venda - casa em rua pública,0.0,0.0,5.0,5.0,3.0,"Armários embutidos, Varanda, Área de serviço, Churrasqueira, Quarto de serviço, Armários na cozinha",25,Vitória,Ilha do Frade,,"Segurança 24h, Área murada, Permitido animais, Portão eletrônico, Piscina"
400000.0,Apartamentos,Venda - apartamento padrão,0.0,88.0,3.0,2.0,1.0,"Área de serviço, Armários embutidos, Armários na cozinha, Varanda",23,Vitória,Jardim Camburi,Rua Aurora de Aguiar Ferreira,"Condomínio fechado, Elevador, Permitido animais"
499000.0,Casas,Venda - casa em rua pública,0.0,0.0,3.0,2.0,2.0,"Varanda, Área de serviço",22,Vitória,República,Avenida Presidente Castelo Branco,
600000.0,Apartamentos,Venda - apartamento padrão,900.0,149.0,4.0,3.0,2.0,"Ar condicionado, Varanda, Área de serviço, Armários na cozinha",25,Vitória,Santa Helena,Rua Almirante Soído,"Elevador, Portaria, Permitido animais, Piscina, Salão de festas"
820000.0,Apartamentos,Venda - apartamento padrão,0.0,130.0,3.0,2.0,1.0,,21,Vitória,Jardim da Penha,,
239000.0,Apartamentos,Venda - apartamento padrão,0.0,50.0,2.0,2.0,1.0,"Área de serviço, Armários na cozinha",2551,Vitória,Praia do Canto,,"Condomínio fechado, Elevador, Segurança 24h"
230000.0,Apartamentos,Venda - apartamento padrão,0.0,0.0,1.0,1.0,1.0,"Área de serviço, Varanda",,Vitória,Jardim da Penha,Rua Odette de Oliveira Lacourt,
200000.0,Casas,Venda - casa em rua pública,0.0,0.0,3.0,2.0,2.0,,255145,Vitória,Praia do Canto,,"Área murada, Portão eletrônico, Piscina"
350000.0,Apartamentos,Venda - apartamento padrão,270.0,66.0,3.0,2.0,1.0,"Área de serviço, Armários embutidos, Armários na cozinha, Ar condicionado, Varanda",24,Vitória,Jardim Camburi,Avenida dos Expedicionários,
290000.0,Apartamentos,Venda - apartamento padrão,380.0,70.0,2.0,2.0,1.0,"Área de serviço, Armários na cozinha, Churrasqueira, Varanda, Academia, Piscina, Quarto de serviço",21,Vitória,Centro,,
269000.0,Apartamentos,Venda - apartamento padrão,0.0,59.0,2.0,1.0,0.0,,25,Vitória,Jardim Camburi,,
150000.0,Casas,Venda - casa em rua pública,0.0,0.0,2.0,1.0,0.0,"Área de serviço, Armários na cozinha, Ar condicionado",248155,Vitória,Joana D'arc,Rua Paulo Delazare,Área murada
469000.0,Apartamentos,Venda - apartamento padrão,280.0,64.0,2.0,2.0,1.0,,22,Vitória,Jardim Camburi,Rua Silvino Grecco,
800000.0,Apartamentos,Venda - apartamento cobertura,0.0,0.0,3.0,0.0,3.0,,21,Vitória,Jardim Camburi,,
98348.0,Apartamentos,Venda - apartamento padrão,0.0,54.0,1.0,1.0,1.0,Área de serviço,2222,Vitória,Vila Rubim,,"Condomínio fechado, Portaria, Academia, Piscina"
190.0,Casas,Venda - casa em rua pública,0.0,0.0,2.0,0.0,0.0,,243213,Vitória,Maruípe,,
1550000.0,Apartamentos,Venda - apartamento padrão,1250.0,147.0,4.0,0.0,3.0,"Academia, Churrasqueira, Piscina, Salão de festas",255145,Vitória,Praia do Canto,,
200000.0,Casas,Venda - casa em vila,0.0,0.0,3.0,3.0,0.0,,227224,Vitória,Mário Cypreste,Rua Elvira Zílio,
379000.0,Apartamentos,Venda - apartamento padrão,200.0,66.0,2.0,2.0,1.0,"Ar condicionado, Armários embutidos, Área de serviço, Churrasqueira, Armários na cozinha, Mobiliado",243285,Vitória,Santa Cecília,true,"Condomínio fechado, Elevador, Portaria, Permitido animais, Academia, Piscina, Salão de festas"
350000.0,Apartamentos,Venda - apartamento padrão,330.0,75.0,3.0,3.0,1.0,,,Vitória,Jardim da Penha,Rua José Neves Cypreste,
750000.0,Apartamentos,Venda - apartamento padrão,650.0,128.0,3.0,0.0,2.0,"Churrasqueira, Piscina",23,Vitória,Jardim Camburi,Rua Florêncio Baptista,
670000.0,Apartamentos,Venda - apartamento padrão,0.0,90.0,3.0,2.0,2.0,"Área de serviço, Armários embutidos, Armários na cozinha, Varanda",,Vitória,Jardim Camburi,,"Condomínio fechado, Elevador, Permitido animais, Piscina, Salão de festas"
150000.0,Casas,Venda - casa em rua pública,0.0,0.0,3.0,2.0,1.0,,2432,Vitória,Maruípe,Avenida Maruípe - até 583 - lado ímpar,
45000.0,Casas,Venda - casa em rua pública,0.0,0.0,1.0,1.0,0.0,,2322,Vitória,Conquista,Rua São Nicolau,
350000.0,Apartamentos,Venda - apartamento padrão,370.0,66.0,3.0,2.0,1.0,"Área de serviço, Armários embutidos, Armários na cozinha, Mobiliado, Ar condicionado",24,Vitória,Jardim Camburi,Avenida dos Expedicionários,"Condomínio fechado, Elevador, Permitido animais, Piscina, Salão de festas"
850000.0,Apartamentos,Venda - apartamento padrão,700.0,108.0,3.0,4.0,2.0,,25,Vitória,Santa Helena,Rua Almirante Soído,
1200000.0,Apartamentos,Venda - apartamento padrão,510.0,0.0,5.0,4.0,3.0,"Churrasqueira, Piscina",,Vitória,Jardim Camburi,Rua Antônio Araújo Lyra,
1350000.0,Apartamentos,Venda - apartamento duplex/triplex,1200.0,190.0,3.0,4.0,3.0,,2553,Vitória,Praia do Canto,,
239900.0,Apartamentos,Venda - apartamento padrão,280.0,80.0,3.0,1.0,1.0,Armários na cozinha,2995,Vitória,Jardim Camburi,,"Condomínio fechado, Segurança 24h, Portaria, Permitido animais, Salão de festas"
410000.0,Apartamentos,Venda - apartamento padrão,490.0,100.0,3.0,2.0,1.0,"Armários embutidos, Varanda, Área de serviço, Churrasqueira, Armários na cozinha",22,Vitória,Jardim Camburi,Rua Orlando Caliman,"Elevador, Salão de festas"
690000.0,Apartamentos,Venda - apartamento padrão,400.0,90.0,3.0,2.0,2.0,"Área de serviço, Churrasqueira",2662,Vitória,Mata da Praia,Rua Vitória Tackla,"Elevador, Permitido animais, Piscina"
290000.0,Apartamentos,Venda - apartamento padrão,290.0,59.0,2.0,1.0,1.0,"Armários na cozinha, Armários embutidos, Área de serviço, Varanda",,Vitória,Jardim Camburi,Rua Agenor Amaro dos Santos,"Condomínio fechado, Elevador, Salão de festas, Portaria"
390000.0,Apartamentos,Venda - apartamento padrão,0.0,0.0,2.0,2.0,1.0,Armários na cozinha,29,Vitória,Jardim Camburi,Avenida Governador Eurico Rezende,"Condomínio fechado, Elevador, Portaria, Piscina, Salão de festas"
950000.0,Apartamentos,Venda - apartamento padrão,730.0,100.0,3.0,2.0,1.0,"Ar condicionado, Armários embutidos, Área de serviço, Armários na cozinha, Mobiliado",2553,Vitória,Praia do Canto,Rua Moacir Avidos,
800.0,Apartamentos,Aluguel - apartamento padrão,0.0,200.0,1.0,1.0,0.0,"Área de serviço, Armários na cozinha",2218,Vitória,Vila Rubim,,"Condomínio fechado, Elevador, Segurança 24h, Portaria, Permitido animais"
1090000.0,Casas,Venda - casa em rua pública,0.0,0.0,3.0,3.0,2.0,,2965,Vitória,Jardim Camburi,Rua Romualdo Gianordoli Filho,
230000.0,Apartamentos,Venda - apartamento padrão,0.0,0.0,2.0,1.0,0.0,"Área de serviço, Armários embutidos, Quarto de serviço",2182,Vitória,Parque Moscoso,Rua Padre José de Anchieta,Elevador
100000.0,Casas,Venda - casa em rua pública,0.0,0.0,5.0,3.0,0.0,"Área de serviço, Ar condicionado, Churrasqueira, Varanda, Quarto de serviço",2152,Vitória,Centro,Rua Aristides Freire,
365000.0,Apartamentos,Venda - apartamento padrão,330.0,56.0,2.0,2.0,1.0,"Armários embutidos, Varanda, Área de serviço, Churrasqueira, Piscina, Armários na cozinha, Mobiliado",2922,Vitória,Jardim Camburi,Avenida Engenheiro Charles Bitran,"Condomínio fechado, Elevador, Portaria, Permitido animais, Piscina, Salão de festas"
250000.0,Apartamentos,Venda - apartamento padrão,280.0,55.0,2.0,0.0,1.0,,,Vitória,Jardim Camburi,Rua Agenor Amaro dos Santos,
295000.0,Apartamentos,Venda - apartamento padrão,0.0,0.0,2.0,2.0,1.0,"Armários embutidos, Área de serviço, Armários na cozinha, Quarto de serviço",26,Vitória,Jardim da Penha,Avenida Anísio Fernandes Coelho,
300000.0,Apartamentos,Venda - apartamento padrão,350.0,63.0,2.0,2.0,1.0,"Varanda, Churrasqueira, Piscina, Salão de festas",2768,Vitória,Jardim da Penha,,
295000.0,Apartamentos,Venda - apartamento padrão,350.0,70.0,2.0,1.0,1.0,Varanda,21,Vitória,Jardim da Penha,Rua Amélia Tartuce Nasser,
495000.0,Apartamentos,Venda - apartamento padrão,462.0,74.0,2.0,1.0,1.0,,2561,Vitória,Santa Lúcia,Rua Professor Edmundo Malizech,
2400000.0,Apartamentos,Venda - apartamento padrão,2000.0,268.0,4.0,0.0,3.0,"Churrasqueira, Piscina",2555,Vitória,Praia do Canto,Rua Celso Calmon,
913125.0,Apartamentos,Venda - apartamento padrão,950.0,364.0,4.0,0.0,2.0,"Varanda, Churrasqueira, Piscina",2654,Vitória,Mata da Praia,Rua João Nunes Coelho,
510000.0,Apartamentos,Venda - apartamento padrão,550.0,113.0,3.0,2.0,1.0,,28,Vitória,Jardim da Penha,Rua Tupinambás,
687000.0,Apartamentos,Venda - apartamento padrão,0.0,86.0,3.0,2.0,2.0,"Varanda, Área de serviço",2575,Vitória,Barro Vermelho,,"Elevador, Segurança 24h, Portaria, Permitido animais, Academia, Piscina, Salão de festas"
539565.0,Apartamentos,Venda - apartamento padrão,0.0,7662.0,3.0,0.0,1.0,,2922,Vitória,Jardim Camburi,Avenida Engenheiro Charles Bitran,
300000.0,Apartamentos,Venda - apartamento padrão,350.0,63.0,2.0,2.0,1.0,"Varanda, Churrasqueira, Piscina, Salão de festas",2768,Vitória,Jardim da Penha,,
510000.0,Apartamentos,Venda - apartamento padrão,380000.0,70.0,2.0,2.0,1.0,,2235,Vitória,Jardim da Penha,Avenida Dante Michelini - lado ímpar,
1500000.0,Apartamentos,Venda - apartamento padrão,1350.0,0.0,4.0,4.0,2.0,"Churrasqueira, Piscina",2551,Vitória,Praia do Canto,,
700000.0,Apartamentos,Venda - apartamento padrão,670.0,0.0,3.0,2.0,2.0,"Churrasqueira, Piscina",22,Vitória,Jardim da Penha,Avenida Carlos Orlando Carvalho,
760000.0,Apartamentos,Venda - apartamento padrão,643.0,163.0,3.0,3.0,1.0,"Ar condicionado, Armários embutidos, Varanda, Área de serviço, Armários na cozinha",26,Vitória,Mata da Praia,Rua Professor Elpídio Pimentel,"Elevador, Portaria, Permitido animais"
1500000.0,Casas,Venda - casa em rua pública,0.0,0.0,3.0,1.0,1.0,Área de serviço,27,Vitória,Segurança do Lar,,
240000.0,Apartamentos,Venda - apartamento padrão,320.0,0.0,2.0,1.0,1.0,,22,Vitória,Jardim Camburi,Rua Alice Bumachar Neffa,
3000000.0,Casas,Venda - casa em rua pública,0.0,0.0,4.0,5.0,4.0,"Piscina, Varanda, Churrasqueira",2425,Vitória,Fradinhos,Rua Teotônio Villela,
479000.0,Apartamentos,Venda - apartamento padrão,250.0,69.0,2.0,2.0,1.0,"Área de serviço, Churrasqueira, Varanda, Piscina",2632,Vitória,Bento Ferreira,Rua Aluysio Simões - até 338 - lado par,"Elevador, Piscina, Salão de festas"
170000.0,Casas,Venda - casa em rua pública,0.0,0.0,1.0,2.0,0.0,,232796,Vitória,Redenção,Rua Wilson Toledo,
